10113,Zeynep,Çelik,3.17,2729,684,2,E
10114,Murat,Demir,3.78,735,197,2,K
10115,Ali,Arslan,3.45,1844,473,2,E
10116,Mehmet,Doğan,2.22,5882,1466,3,E
10117,Elif,Aydın,2.76,4059,1015,3,E
10118,Zeynep,Koç,1.52,8228,2065,2,K
10119,Deniz,Öztürk,3.25,2471,616,2,E
10120,Ali,Demir,1.82,7241,1740,4,E
10121,Deniz,Şahin,2.41,5244,1367,1,K
10122,Deniz,Aydın,1.09,9712,2437,2,E
10123,Zeynep,Aydın,2.64,4451,1112,3,K
10124,Ali,Arslan,3.51,1650,391,4,K
10125,Deniz,Koç,1.42,8592,2152,3,E
10126,Murat,Doğan,1.74,7537,1949,1,K
10127,Ali,Doğan,3.64,1210,321,2,E
10128,Ahmet,Demir,1.76,7464,1927,1,K
10129,Murat,Doğan,2.54,4793,1193,3,E
10130,Ayşe,Öztürk,3.91,307,82,3,E
10131,Mehmet,Demir,3.1,2929,738,2,K
10132,Mehmet,Demir,3.83,570,154,1,K
10133,Ali,Arslan,1.18,9423,2362,2,E
10134,Ali,Demir,2.36,5398,1369,2,E
10135,Ayşe,Öztürk,2.83,3835,962,2,E
10136,Ahmet,Kaya,1.46,8449,2026,4,E
10137,Mehmet,Öztürk,2.99,3301,881,1,K
10138,Ahmet,Koç,3.32,2252,601,1,K
10139,Ahmet,Demir,3.56,1476,393,2,K
10140,Deniz,Çelik,1.68,7728,2010,1,E
10141,Deniz,Çelik,3.53,1571,412,2,K
10142,Can,Öztürk,3.63,1241,333,2,E
10143,Murat,Kaya,3.34,2189,517,4,E
10144,Mehmet,Kaya,3.62,1280,297,3,K
10145,Ahmet,Şahin,1.86,7100,1775,3,K
10146,Deniz,Aydın,2.08,6360,1512,4,E
10147,Fatma,Arslan,3.76,813,185,4,K
10148,Zeynep,Çelik,1.65,7830,1959,3,E
10149,Ahmet,Doğan,1.03,9907,2489,2,E
10150,Murat,Doğan,3.63,1242,328,1,K
10151,Zeynep,Öztürk,2.35,5429,1418,1,K
10152,Fatma,Doğan,2.12,6230,1552,3,K
10153,Ahmet,Şahin,1.19,9393,2431,1,E
10154,Can,Demir,1.91,6927,1761,2,K
10155,Elif,Arslan,3.29,2348,630,1,E
10156,Deniz,Aydın,3.88,406,110,2,E
10157,Ayşe,Kaya,3.6,1348,316,3,E
10158,Ahmet,Öztürk,2.58,4655,1169,3,E
10159,Zeynep,Aydın,2.05,6445,1598,3,E
10160,Zeynep,Öztürk,1.0,9995,2415,4,E
10161,Ahmet,Koç,2.41,5245,1326,2,E
10162,Ayşe,Şahin,1.49,8326,2084,3,K
10163,Zeynep,Demir,2.72,4188,1046,2,K
10164,Deniz,Arslan,3.16,2763,743,1,E
10165,Mehmet,Koç,3.76,814,219,2,E
10166,Ali,Yılmaz,2.12,6231,1476,4,E
10167,Ayşe,Arslan,1.94,6815,1623,4,K
10168,Ali,Yılmaz,3.45,1845,443,4,K
10169,Murat,Kaya,3.52,1612,380,3,K
10170,Zeynep,Demir,2.74,4118,1033,3,K
10171,Fatma,Demir,2.34,5468,1428,1,E
10172,Ali,Aydın,1.16,9489,2359,3,K
10173,Ali,Yılmaz,3.5,1694,460,1,E
10174,Ayşe,Yılmaz,3.99,43,8,4,E
10175,Fatma,Şahin,1.43,8553,2156,2,E
10176,Ali,Doğan,2.07,6391,1519,4,K
10177,Zeynep,Şahin,1.05,9842,2467,3,K
10178,Murat,Doğan,2.93,3514,941,1,E
10179,Ayşe,Çelik,3.26,2434,652,1,E
10180,Murat,Arslan,3.76,815,186,4,K
10181,Ahmet,Doğan,1.34,8857,2289,1,E
10182,Zeynep,Şahin,3.6,1349,317,3,K
10183,Ali,Doğan,3.07,3046,772,2,K
10184,Deniz,Aydın,2.51,4887,1237,2,E
10185,Zeynep,Arslan,3.87,436,90,4,K
10186,Ayşe,Aydın,1.73,7561,1896,2,E
10187,Ahmet,Doğan,1.57,8070,2099,1,K
10188,Zeynep,Demir,2.55,4753,1241,1,E
10189,Deniz,Yılmaz,1.11,9659,2411,3,E
10190,Fatma,Öztürk,2.28,5664,1344,4,E
10191,Ayşe,Çelik,1.55,8119,2035,3,K
10192,Zeynep,Demir,2.02,6541,1556,4,E
10193,Elif,Koç,3.65,1178,271,3,E
10194,Can,Arslan,2.17,6050,1537,2,E
10195,Ali,Koç,3.03,3184,803,2,E
10196,Murat,Öztürk,3.96,146,45,3,E
10197,Elif,Demir,2.41,5246,1368,1,K
10198,Elif,Şahin,2.43,5172,1213,4,K
10199,Ahmet,Arslan,1.11,9660,2412,3,E
10200,Mehmet,Şahin,1.68,7729,1931,2,K
10201,Ahmet,Arslan,3.28,2376,567,4,K
10202,Ali,Doğan,3.23,2534,602,4,K
10203,Fatma,Kaya,2.41,5247,1238,4,E
10204,Murat,Öztürk,1.53,8198,1957,4,E
10205,Elif,Çelik,2.55,4754,1127,4,E
10206,Can,Demir,1.59,8007,2005,3,K
10207,Fatma,Doğan,2.99,3302,882,1,E
10208,Can,Aydın,2.32,5525,1372,3,E
10209,Elif,Şahin,1.54,8151,2044,2,E
10210,Elif,Öztürk,3.43,1909,455,4,E
10211,Ali,Çelik,1.34,8858,2290,1,K
10212,Murat,Şahin,1.32,8930,2244,2,K
10213,Elif,Koç,1.75,7497,1878,3,K
10214,Ahmet,Öztürk,2.42,5208,1359,1,K
10215,Ali,Demir,1.17,9456,2352,3,K
10216,Can,Öztürk,1.33,8893,2146,4,E
10217,Mehmet,Öztürk,1.09,9713,2348,4,K
10218,Ali,Öztürk,2.73,4159,1040,2,E
10219,Mehmet,Öztürk,1.45,8489,2190,1,K
10220,Can,Çelik,3.52,1613,431,1,K
10221,Deniz,Çelik,3.76,816,212,1,E
10222,Fatma,Yılmaz,1.92,6891,1778,1,K
10223,Mehmet,Koç,1.44,8527,2131,3,K
10224,Ayşe,Demir,1.97,6714,1669,3,E
10225,Ali,Öztürk,2.34,5469,1429,1,K
10226,Ayşe,Aydın,2.52,4862,1268,1,K
10227,Elif,Kaya,3.08,3011,799,1,K
10228,Ahmet,Yılmaz,3.59,1384,362,1,K
10229,Ahmet,Çelik,2.15,6123,1559,2,E
10230,Deniz,Kaya,2.44,5145,1205,4,K
10231,Murat,Arslan,1.58,8045,2013,3,E
10232,Can,Çelik,2.79,3971,993,3,K
10233,Elif,Çelik,3.75,847,197,4,K
10234,Fatma,Yılmaz,1.54,8152,2045,2,E
10235,Zeynep,Koç,1.78,7385,1776,4,E
10236,Ayşe,Kaya,1.76,7465,1873,3,E
10237,Murat,Doğan,2.96,3391,853,2,K
10238,Ali,Arslan,3.35,2159,550,2,E
10239,Fatma,Koç,3.19,2662,655,3,K
10240,Can,Arslan,1.34,8859,2291,1,K
10241,Elif,Yılmaz,2.84,3805,956,2,K
10242,Can,Yılmaz,1.1,9681,2337,4,E
10243,Elif,Aydın,2.6,4581,1199,1,E
10244,Mehmet,Demir,1.49,8327,1989,4,E
10245,Elif,Demir,3.51,1651,446,1,E
10246,Zeynep,Arslan,2.31,5562,1450,1,K
10247,Murat,Aydın,3.49,1724,446,2,K
10248,Mehmet,Doğan,2.21,5917,1475,3,E
10249,Ayşe,Öztürk,1.79,7338,1849,2,E
10250,Elif,Aydın,3.78,736,161,4,K
10251,Ahmet,Aydın,3.59,1385,334,4,E
10252,Zeynep,Öztürk,2.22,5883,1467,3,E
10253,Ayşe,Şahin,3.45,1846,444,4,E
10254,Murat,Aydın,2.7,4256,1119,1,K
10255,Mehmet,Şahin,3.05,3115,791,2,E
10256,Elif,Yılmaz,2.12,6232,1553,3,K
10257,Ahmet,Doğan,1.37,8750,2201,2,K
10258,Can,Şahin,2.61,4548,1148,2,K
10259,Ahmet,Öztürk,3.23,2535,637,2,E
10260,Murat,Doğan,1.75,7498,1884,2,E
10261,Can,Öztürk,2.48,5009,1308,1,K
10262,Mehmet,Öztürk,3.43,1910,456,4,E
10263,Ali,Koç,3.26,2435,609,2,K
10264,Ali,Aydın,3.67,1109,257,3,K
10265,Zeynep,Arslan,3.69,1042,277,2,K
10266,Mehmet,Kaya,3.33,2218,526,4,K
10267,Can,Kaya,2.65,4413,1157,1,E
10268,Can,Koç,2.84,3806,957,2,K
10269,Mehmet,Demir,2.25,5775,1437,3,K
10270,Mehmet,Kaya,2.3,5598,1459,1,E
10271,Fatma,Kaya,1.16,9490,2360,3,K
10272,Ahmet,Yılmaz,1.79,7339,1761,4,E
10273,Ayşe,Doğan,3.06,3087,724,4,K
10274,Can,Aydın,3.29,2349,571,3,K
10275,Fatma,Demir,1.79,7340,1762,4,E
10276,Deniz,Yılmaz,1.87,7063,1765,3,E
10277,Deniz,Çelik,1.28,9059,2181,4,E
10278,Ayşe,Arslan,2.69,4291,1020,4,K
10279,Mehmet,Doğan,1.82,7242,1818,3,K
10280,Ayşe,Öztürk,2.19,5990,1423,4,K
10281,Fatma,Şahin,1.79,7341,1890,1,K
10282,Murat,Yılmaz,1.09,9714,2500,1,K
10283,Zeynep,Çelik,3.99,44,11,3,K
10284,Can,Demir,3.85,502,135,2,E
10285,Ahmet,Arslan,2.14,6167,1597,1,E
10286,Can,Koç,2.15,6124,1457,4,K
10287,Ahmet,Yılmaz,3.28,2377,568,4,K
10288,Ayşe,Çelik,2.23,5844,1492,2,E
10289,Zeynep,Çelik,1.73,7562,1897,2,K
10290,Deniz,Koç,3.89,378,73,4,E
10291,Zeynep,Aydın,2.59,4626,1157,3,E
10292,Murat,Çelik,3.97,113,28,3,K
10293,Deniz,Aydın,3.02,3209,756,4,K
10294,Elif,Çelik,2.15,6125,1560,2,E
10295,Ahmet,Aydın,2.94,3474,818,4,E
10296,Deniz,Aydın,1.02,9937,2397,4,K
10297,Ayşe,Arslan,1.08,9742,2351,4,E
10298,Murat,Çelik,3.2,2622,708,1,K
10299,Ahmet,Şahin,1.45,8490,2191,1,E
10300,Ali,Demir,2.43,5173,1214,4,E
10301,Fatma,Çelik,3.52,1614,432,1,K
10302,Fatma,Koç,1.2,9342,2341,2,E
10303,Deniz,Yılmaz,2.91,3581,962,1,K
10304,Can,Koç,3.81,641,168,1,E
10305,Deniz,Demir,2.59,4627,1158,3,K
10306,Elif,Öztürk,1.43,8554,2139,3,K
10307,Ali,Şahin,2.6,4582,1156,2,K
10308,Elif,Aydın,3.44,1870,444,3,K
10309,Ayşe,Şahin,1.24,9198,2221,4,E
10310,Ali,Çelik,2.96,3392,911,1,E
10311,Ahmet,Öztürk,1.46,8450,2117,3,E
10312,Can,Aydın,1.74,7538,1950,1,K
10313,Murat,Kaya,1.16,9491,2293,4,K
10314,Can,Arslan,1.57,8071,2026,2,E
10315,Ayşe,Öztürk,2.44,5146,1206,4,E
10316,Deniz,Çelik,3.39,2036,546,1,E
10317,Murat,Yılmaz,1.61,7943,1991,3,E
10318,Ayşe,Yılmaz,3.09,2968,696,4,E
10319,Ahmet,Koç,3.88,407,107,3,E
10320,Zeynep,Koç,1.68,7730,1932,2,E
10321,Ali,Koç,3.59,1386,363,1,E
10322,Mehmet,Aydın,1.72,7590,1825,4,K
10323,Elif,Koç,3.05,3116,767,3,K
10324,Zeynep,Şahin,1.77,7430,1915,1,E
10325,Ali,Kaya,3.93,256,72,3,E
10326,Ali,Doğan,3.04,3150,796,2,E
10327,Ahmet,Arslan,2.27,5700,1351,4,E
10328,Elif,Çelik,1.72,7591,1965,1,K
10329,Mehmet,Şahin,1.91,6928,1655,4,E
10330,Elif,Doğan,1.39,8689,2244,1,E
10331,Ahmet,Şahin,3.61,1316,306,3,K
10332,Mehmet,Yılmaz,2.28,5665,1477,1,K
10333,Fatma,Koç,2.56,4722,1234,1,K
10334,Fatma,Yılmaz,3.89,379,74,4,K
10335,Ayşe,Çelik,3.91,308,83,3,E
10336,Ali,Öztürk,3.5,1695,436,2,K
10337,Ayşe,Demir,2.57,4681,1180,2,K
10338,Mehmet,Çelik,2.89,3651,858,4,K
10339,Deniz,Kaya,1.12,9625,2486,1,E
10340,Mehmet,Yılmaz,3.07,3047,716,4,K
10341,Fatma,Öztürk,3.81,642,168,2,K
10342,Can,Aydın,3.05,3117,826,1,E
10343,Can,Doğan,2.53,4828,1222,2,K
10344,Ayşe,Koç,3.4,2006,536,1,E
10345,Ali,Demir,1.41,8620,2156,3,K
10346,Ahmet,Demir,3.95,182,55,3,K
10347,Ayşe,Demir,2.68,4319,1079,3,E
10348,Ayşe,Çelik,2.4,5272,1375,1,E
10349,Zeynep,Arslan,2.88,3689,870,4,E
10350,Elif,Yılmaz,2.38,5335,1395,1,E
10351,Fatma,Aydın,3.46,1810,434,4,E
10352,Murat,Arslan,1.36,8788,2112,4,E
10353,Mehmet,Çelik,2.1,6295,1633,1,K
10354,Fatma,Kaya,2.66,4380,1037,4,E
10355,Ahmet,Yılmaz,2.18,6014,1553,1,E
10356,Murat,Yılmaz,1.75,7499,1937,1,E
10357,Murat,Şahin,1.05,9843,2374,4,E
10358,Elif,Öztürk,1.08,9743,2443,2,K
10359,Fatma,Çelik,1.42,8593,2153,3,K
10360,Ahmet,Kaya,3.86,474,129,1,K
10361,Ayşe,Doğan,2.64,4452,1172,1,E
10362,Ayşe,Doğan,3.34,2190,557,2,E
10363,Zeynep,Yılmaz,3.17,2730,731,1,E
10364,Zeynep,Öztürk,1.37,8751,2103,4,K
10365,Zeynep,Arslan,2.71,4225,1112,1,E
10366,Ahmet,Öztürk,1.33,8894,2212,3,K
10367,Elif,Arslan,2.58,4656,1100,4,E
10368,Elif,Doğan,1.2,9343,2419,1,E
10369,Ayşe,Çelik,1.07,9769,2516,1,E
10370,Ayşe,Öztürk,3.69,1043,252,4,E
10371,Zeynep,Aydın,3.07,3048,751,3,E
10372,Ali,Koç,1.95,6776,1682,3,K
10373,Ayşe,Çelik,2.22,5884,1395,4,K
10374,Fatma,Çelik,1.65,7831,1959,2,K
10375,Ali,Çelik,3.12,2865,771,1,E
10376,Ahmet,Yılmaz,2.26,5730,1458,2,K
10377,Can,Kaya,3.31,2290,548,4,E
10378,Murat,Aydın,1.64,7859,2047,1,E
10379,Murat,Çelik,1.33,8895,2213,3,E
10380,Elif,Kaya,2.54,4794,1194,3,K
10381,Mehmet,Şahin,3.49,1725,409,3,E
10382,Deniz,Demir,1.32,8931,2222,3,E
10383,Fatma,Koç,2.22,5885,1468,3,K
10384,Fatma,Koç,3.32,2253,570,2,E
10385,Deniz,Demir,1.97,6715,1710,2,E
10386,Ayşe,Demir,3.57,1441,381,2,E
10387,Murat,Çelik,1.86,7101,1792,2,E
10388,Ahmet,Aydın,1.19,9394,2432,1,K
10389,Elif,Öztürk,2.8,3934,985,2,E
10390,Ayşe,Arslan,1.45,8491,2126,3,K
10391,Ayşe,Çelik,2.53,4829,1263,1,E
10392,Fatma,Doğan,2.58,4657,1173,2,K
10393,Zeynep,Doğan,3.5,1696,402,4,E
10394,Mehmet,Öztürk,1.85,7133,1783,3,E
10395,Fatma,Şahin,1.98,6672,1695,2,K
10396,Ali,Demir,1.9,6961,1662,4,E
10397,Murat,Arslan,3.43,1911,492,2,K
10398,Ahmet,Koç,3.5,1697,437,2,E
10399,Ali,Koç,2.34,5470,1357,3,K
10400,Ayşe,Aydın,1.5,8293,2148,1,E
10401,Elif,Arslan,2.0,6601,1643,3,K
10402,Deniz,Aydın,3.95,183,55,1,K
10403,Ayşe,Öztürk,2.79,3972,994,3,K
10404,Elif,Aydın,2.64,4453,1119,2,K
10405,Murat,Koç,2.78,4004,999,3,K
10406,Ayşe,Çelik,1.29,9031,2247,3,E
10407,Ayşe,Kaya,3.02,3210,790,3,K
10408,Ahmet,Demir,1.16,9492,2379,2,K
10409,Ali,Öztürk,2.52,4863,1269,1,E
10410,Mehmet,Öztürk,1.36,8789,2214,2,K
10411,Zeynep,Demir,1.54,8153,1944,4,E
10412,Fatma,Aydın,2.91,3582,899,2,K
10413,Fatma,Öztürk,1.4,8659,2231,1,E
10414,Murat,Doğan,1.92,6892,1646,4,K
10415,Fatma,Demir,1.54,8154,2046,2,E
10416,Ali,Çelik,2.13,6199,1466,4,E
10417,Ali,Kaya,2.75,4094,1023,2,K
10418,Can,Öztürk,1.34,8860,2229,2,E
10419,Zeynep,Öztürk,2.59,4628,1208,1,E
10420,Can,Öztürk,3.65,1179,290,4,E
10421,Can,Çelik,2.88,3690,871,4,K
10422,Murat,Aydın,3.94,222,64,3,K
10423,Deniz,Yılmaz,1.97,6716,1595,4,E
10424,Can,Demir,2.62,4519,1069,4,K
10425,Mehmet,Aydın,1.45,8492,2192,1,K
10426,Murat,Çelik,2.14,6168,1575,2,E
10427,Ahmet,Yılmaz,2.87,3712,875,4,E
10428,Elif,Çelik,3.84,535,147,1,K
10429,Murat,Kaya,1.62,7913,1982,3,E
10430,Fatma,Arslan,2.9,3614,971,1,E
10431,Ali,Şahin,2.54,4795,1252,1,E
10432,Ali,Arslan,1.98,6673,1585,4,K
10433,Murat,Kaya,3.84,536,146,2,K
10434,Deniz,Demir,3.02,3211,811,2,E
10435,Mehmet,Arslan,1.98,6674,1586,4,E
10436,Deniz,Yılmaz,3.96,147,45,1,E
10437,Mehmet,Doğan,3.9,333,88,2,K
10438,Zeynep,Kaya,2.07,6392,1664,1,E
10439,Ayşe,Arslan,2.39,5310,1324,3,K
10440,Fatma,Aydın,2.59,4629,1095,4,K
10441,Ahmet,Şahin,3.99,45,12,1,K
10442,Fatma,Öztürk,3.5,1698,403,4,E
10443,Mehmet,Kaya,3.45,1847,439,3,E
10444,Deniz,Kaya,1.01,9972,2495,3,E
10445,Mehmet,Doğan,2.75,4095,1080,1,K
10446,Deniz,Demir,3.82,602,157,1,E
10447,Ali,Koç,1.16,9493,2380,2,E
10448,Elif,Aydın,4.0,10,3,3,K
10449,Ahmet,Demir,2.96,3393,797,4,K
10450,Mehmet,Aydın,3.54,1536,404,2,K
10451,Elif,Yılmaz,1.63,7889,1973,2,K
10452,Mehmet,Doğan,2.11,6260,1596,2,E
10453,Ali,Yılmaz,1.63,7890,1888,4,K
10454,Mehmet,Aydın,3.1,2930,723,3,E
10455,Mehmet,Yılmaz,1.26,9116,2281,2,E
10456,Zeynep,Doğan,1.68,7731,1934,3,K
10457,Ahmet,Şahin,1.96,6748,1748,1,K
10458,Ahmet,Öztürk,2.56,4723,1117,4,K
10459,Elif,Koç,3.33,2219,594,1,K
10460,Mehmet,Aydın,3.46,1811,426,3,E
10461,Mehmet,Kaya,2.79,3973,1050,1,E
10462,Deniz,Doğan,2.0,6602,1676,2,E
10463,Zeynep,Koç,2.12,6233,1554,3,K
10464,Elif,Çelik,3.72,943,225,4,E
10465,Ali,Arslan,1.05,9844,2534,1,E
10466,Can,Kaya,1.47,8408,2017,4,E
10467,Murat,Doğan,2.19,5991,1424,4,K
10468,Zeynep,Koç,2.55,4755,1128,4,E
10469,Fatma,Kaya,2.9,3615,905,2,E
10470,Murat,Demir,2.21,5918,1402,4,E
10471,Can,Demir,1.02,9938,2488,3,E
10472,Elif,Doğan,1.44,8528,2203,1,K
10473,Can,Kaya,1.08,9744,2444,2,K
10474,Elif,Koç,1.24,9199,2222,4,K
10475,Ayşe,Öztürk,1.34,8861,2230,2,E
10476,Fatma,Koç,3.63,1243,298,4,E
10477,Elif,Koç,3.35,2160,510,4,K
10478,Ahmet,Koç,2.03,6501,1616,3,E
10479,Elif,Arslan,3.29,2350,561,4,E
10480,Ayşe,Öztürk,1.71,7615,1971,1,E
10481,Deniz,Doğan,1.81,7277,1832,2,E
10482,Elif,Demir,3.65,1180,291,4,K
10483,Zeynep,Koç,3.87,437,112,3,K
10484,Ayşe,Aydın,1.96,6749,1609,4,K
10485,Murat,Aydın,1.22,9269,2240,4,E
10486,Elif,Demir,1.14,9558,2471,1,K
10487,Ayşe,Kaya,3.75,848,203,3,E
10488,Can,Aydın,1.46,8451,2118,3,E
10489,Deniz,Şahin,1.48,8358,2002,4,K
10490,Ali,Öztürk,3.08,3012,705,4,E
10491,Ali,Arslan,2.14,6169,1536,3,K
10492,Ali,Arslan,1.43,8555,2140,3,K
10493,Ayşe,Doğan,2.83,3836,1019,1,K
10494,Ayşe,Çelik,2.21,5919,1534,1,E
10495,Murat,Yılmaz,3.94,223,56,2,E
10496,Murat,Arslan,1.6,7975,2073,1,E
10497,Elif,Çelik,1.27,9090,2277,2,E
10498,Murat,Aydın,3.72,944,248,1,K
10499,Can,Doğan,1.04,9875,2385,4,K
10500,Fatma,Koç,1.26,9117,2269,3,K
10501,Ahmet,Aydın,3.51,1652,430,2,E
10502,Deniz,Arslan,2.29,5637,1333,4,K
10503,Fatma,Koç,1.45,8493,2193,1,E
10504,Can,Öztürk,2.43,5174,1303,3,K
10505,Ahmet,Doğan,3.41,1983,508,2,E
10506,Can,Doğan,1.43,8556,2053,4,K
10507,Ali,Kaya,2.55,4756,1200,2,K
10508,Ahmet,Demir,2.3,5599,1460,1,K
10509,Ahmet,Demir,3.85,503,136,2,E
10510,Ali,Yılmaz,3.37,2096,561,1,E
10511,Murat,Aydın,2.28,5666,1478,1,E
10512,Ahmet,Doğan,1.22,9270,2321,2,K
10513,Ayşe,Kaya,1.84,7165,1804,2,K
10514,Mehmet,Kaya,2.15,6126,1584,1,E
10515,Fatma,Doğan,3.4,2007,537,1,E
10516,Fatma,Demir,2.79,3974,995,3,E
10517,Ayşe,Şahin,1.52,8229,1969,4,K
10518,Zeynep,Şahin,3.55,1506,395,1,K
10519,Mehmet,Doğan,3.11,2896,727,2,K
10520,Elif,Koç,1.48,8359,2104,2,K
10521,Can,Demir,3.72,945,248,2,K
10522,Can,Çelik,2.56,4724,1191,2,K
10523,Zeynep,Yılmaz,3.64,1211,322,2,K
10524,Fatma,Çelik,2.72,4189,1047,2,E
10525,Elif,Doğan,3.64,1212,279,3,E
10526,Elif,Çelik,2.81,3899,975,2,K
10527,Zeynep,Arslan,2.01,6573,1636,3,K
