13118,Ali,Yılmaz,2.81,5939,762,3,E
13119,Ahmet,Çelik,2.18,3880,790,2,E
13120,Ali,Koç,3.34,7759,763,3,K
13121,Zeynep,Kaya,1.8,2652,791,2,E
13122,Elif,Aydın,3.11,6965,778,1,E
13123,Murat,Doğan,1.27,939,764,3,E
13124,Murat,Arslan,1.5,1671,765,3,E
13125,Zeynep,Arslan,2.83,5997,779,1,E
13126,Elif,Aydın,1.89,2941,780,1,K
13127,Deniz,Şahin,2.34,4372,792,2,K
13128,Ali,Yılmaz,2.0,3296,766,3,K
13129,Zeynep,Koç,3.97,9909,767,3,K
13130,Ali,Koç,1.26,897,792,4,K
13131,Murat,Doğan,2.42,4644,793,4,E
13132,Mehmet,Şahin,3.81,9391,781,1,E
13133,Ayşe,Doğan,3.01,6614,782,1,E
13134,Can,Çelik,3.59,8641,783,1,E
13135,Fatma,Koç,1.15,526,784,1,E
13136,Ahmet,Aydın,2.15,3788,794,4,K
13137,Deniz,Arslan,1.85,2815,768,3,K
13138,Deniz,Öztürk,1.77,2525,769,3,K
13139,Mehmet,Arslan,1.98,3238,770,3,E
13140,Ali,Öztürk,3.63,8815,771,3,K
13141,Mehmet,Doğan,2.66,5460,793,2,E
13142,Ayşe,Kaya,2.69,5542,785,1,E
13143,Deniz,Aydın,1.85,2803,794,2,E
13144,Deniz,Öztürk,1.9,2975,786,1,E
13145,Can,Doğan,3.2,7297,787,1,E
13146,Elif,Doğan,2.68,5498,795,2,K
13147,Ali,Öztürk,1.22,771,796,2,K
13148,Zeynep,Demir,1.22,772,797,2,K
13149,Deniz,Yılmaz,3.82,9419,788,1,E
13150,Fatma,Aydın,2.51,4911,795,4,K
13151,Ahmet,Aydın,2.76,5773,798,2,E
13152,Deniz,Kaya,1.07,225,799,2,E
13153,Fatma,Arslan,3.34,7769,796,4,K
13154,Elif,Arslan,1.65,2171,800,2,K
13155,Ahmet,Şahin,1.64,2112,789,1,K
13156,Ayşe,Çelik,1.74,2443,797,4,E
13157,Ali,Aydın,3.52,8400,790,1,K
13158,Fatma,Aydın,2.54,4996,798,4,E
13159,Mehmet,Öztürk,1.8,2638,799,4,K
13160,Can,Arslan,3.82,9414,800,4,K
13161,Ali,Koç,2.48,4832,791,1,K
13162,Deniz,Aydın,1.86,2830,792,1,K
13163,Mehmet,Kaya,3.04,6722,801,4,E
13164,Ayşe,Öztürk,2.17,3857,802,4,K
13165,Zeynep,Aydın,2.21,3980,803,4,E
13166,Zeynep,Arslan,3.97,9910,804,4,E
13167,Can,Yılmaz,3.58,8634,793,1,K
13168,Fatma,Şahin,2.25,4107,801,2,K
13169,Elif,Arslan,2.93,6351,772,3,E
13170,Can,Yılmaz,2.58,5174,773,3,K
13171,Murat,Şahin,2.09,3575,802,2,E
13172,Zeynep,Aydın,1.16,574,794,1,K
13173,Murat,Öztürk,1.01,50,805,4,E
13174,Can,Aydın,1.58,1940,795,1,K
13175,Deniz,Kaya,3.98,9936,803,2,E
13176,Fatma,Doğan,2.44,4686,796,1,E
13177,Ali,Koç,1.53,1749,774,3,E
13178,Can,Şahin,3.35,7787,797,1,E
13179,Can,Şahin,2.55,5070,806,4,E
13180,Elif,Doğan,3.66,8906,798,1,K
13181,Murat,Kaya,3.98,9937,799,1,K
13182,Ahmet,Demir,3.15,7080,804,2,K
13183,Ayşe,Çelik,2.83,6009,775,3,E
13184,Ali,Doğan,2.38,4510,800,1,K
13185,Ali,Çelik,2.8,5917,801,1,K
13186,Mehmet,Yılmaz,3.38,7926,802,1,K
13187,Murat,Öztürk,1.33,1103,807,4,K
13188,Ahmet,Aydın,2.2,3935,805,2,K
13189,Deniz,Demir,2.92,6305,776,3,E
13190,Elif,Doğan,1.32,1091,806,2,E
13191,Zeynep,Öztürk,3.14,7069,803,1,K
13192,Fatma,Aydın,3.02,6643,807,2,K
13193,Ayşe,Koç,3.86,9545,808,4,K
13194,Can,Çelik,2.37,4470,808,2,K
13195,Ayşe,Arslan,1.96,3180,809,2,E
13196,Zeynep,Çelik,1.3,1025,804,1,K
13197,Can,Arslan,1.34,1162,777,3,K
13198,Murat,Şahin,3.71,9056,805,1,E
13199,Can,Arslan,1.16,584,806,1,K
13200,Elif,Aydın,2.02,3374,809,4,K
13201,Murat,Çelik,1.95,3143,778,3,K
13202,Murat,Çelik,3.89,9612,779,3,E
13203,Murat,Kaya,3.29,7587,810,4,E
13204,Elif,Koç,2.17,3846,780,3,E
13205,Ali,Çelik,2.72,5630,811,4,K
13206,Can,Doğan,2.5,4880,807,1,E
13207,Ahmet,Yılmaz,1.85,2814,808,1,E
13208,Murat,Şahin,2.24,4080,781,3,E
13209,Murat,Koç,1.21,727,812,4,K
13210,Murat,Kaya,2.1,3617,809,1,K
13211,Mehmet,Kaya,1.4,1335,782,3,K
13212,Ayşe,Yılmaz,3.86,9548,810,2,E
13213,Can,Aydın,3.08,6832,811,2,K
13214,Deniz,Öztürk,2.94,6370,783,3,E
13215,Deniz,Doğan,2.86,6128,810,1,E
13216,Ali,Kaya,3.92,9699,813,4,K
13217,Elif,Arslan,1.93,3074,811,1,E
13218,Ahmet,Demir,2.45,4716,812,1,E
13219,Mehmet,Çelik,2.01,3344,814,4,E
13220,Zeynep,Demir,2.5,4867,784,3,E
13221,Ayşe,Arslan,1.54,1756,813,1,E
13222,Ahmet,Kaya,2.54,5010,812,2,E
13223,Elif,Arslan,1.0,3,813,2,K
13224,Mehmet,Çelik,2.1,3623,814,2,K
13225,Mehmet,Koç,1.59,1975,815,4,K
13226,Fatma,Çelik,1.57,1905,815,2,K
13227,Fatma,Yılmaz,1.99,3271,814,1,K
13228,Can,Aydın,1.11,379,816,4,K
13229,Deniz,Şahin,1.44,1472,785,3,K
13230,Ali,Öztürk,2.69,5545,817,4,K
13231,Deniz,Öztürk,1.75,2491,815,1,K
13232,Mehmet,Çelik,1.77,2544,816,1,K
13233,Mehmet,Arslan,1.31,1062,816,2,K
13234,Mehmet,Öztürk,2.48,4812,817,2,E
13235,Elif,Kaya,1.68,2267,818,4,E
13236,Murat,Demir,1.43,1426,818,2,E
13237,Can,Demir,2.09,3590,786,3,E
13238,Ayşe,Doğan,3.18,7198,819,4,K
13239,Can,Şahin,3.34,7780,820,4,E
13240,Ali,Yılmaz,1.65,2164,817,1,E
13241,Ahmet,Aydın,3.46,8177,787,3,E
13242,Ayşe,Öztürk,3.93,9750,818,1,E
13243,Deniz,Demir,2.08,3555,819,2,E
13244,Can,Arslan,3.47,8217,821,4,E
13245,Ali,Öztürk,3.28,7569,820,2,K
13246,Can,Yılmaz,2.77,5795,821,2,E
13247,Ali,Aydın,3.42,8040,819,1,E
13248,Deniz,Çelik,2.9,6250,820,1,E
13249,Zeynep,Doğan,1.67,2225,822,2,K
13250,Mehmet,Yılmaz,2.46,4767,788,3,E
13251,Ahmet,Demir,2.2,3945,823,2,K
13252,Murat,Çelik,3.82,9407,824,2,K
13253,Murat,Koç,3.15,7084,822,4,K
13254,Zeynep,Doğan,2.74,5670,789,3,K
13255,Deniz,Çelik,1.5,1646,823,4,K
13256,Can,Doğan,3.8,9357,825,2,E
13257,Elif,Arslan,1.46,1543,826,2,E
13258,Ayşe,Aydın,1.42,1420,827,2,E
13259,Fatma,Yılmaz,3.14,7064,828,2,E
13260,Can,Öztürk,2.03,3408,824,4,K
13261,Ali,Çelik,3.96,9850,825,4,K
13262,Murat,Şahin,2.19,3912,829,2,E
13263,Deniz,Şahin,1.29,987,830,2,E
13264,Fatma,Şahin,2.44,4709,821,1,K
13265,Mehmet,Arslan,2.25,4101,790,3,K
13266,Deniz,Yılmaz,1.06,203,791,3,K
13267,Deniz,Arslan,2.58,5144,792,3,K
13268,Ahmet,Yılmaz,1.43,1452,831,2,E
13269,Can,Öztürk,1.97,3202,832,2,E
13270,Ali,Kaya,1.45,1506,826,4,K
13271,Deniz,Öztürk,3.15,7108,827,4,K
13272,Zeynep,Şahin,2.9,6253,828,4,K
13273,Can,Kaya,1.3,1015,822,1,K
13274,Deniz,Aydın,1.61,2035,793,3,E
13275,Ayşe,Kaya,2.86,6108,833,2,K
13276,Can,Arslan,3.33,7727,823,1,E
13277,Ahmet,Arslan,1.38,1261,829,4,K
13278,Can,Kaya,3.8,9350,830,4,K
13279,Fatma,Şahin,3.87,9563,831,4,K
13280,Elif,Çelik,3.41,8014,794,3,E
13281,Ahmet,Aydın,3.13,7048,832,4,E
13282,Zeynep,Çelik,3.66,8898,834,2,K
13283,Deniz,Aydın,2.78,5812,795,3,K
13284,Fatma,Aydın,3.38,7910,824,1,E
13285,Deniz,Aydın,3.13,7038,825,1,E
13286,Ahmet,Doğan,3.53,8431,835,2,K
13287,Mehmet,Şahin,1.61,2029,826,1,E
13288,Mehmet,Şahin,2.52,4941,827,1,K
13289,Deniz,Kaya,3.23,7383,828,1,E
13290,Murat,Demir,3.44,8141,836,2,E
13291,Ahmet,Çelik,3.84,9460,833,4,E
13292,Mehmet,Arslan,2.55,5033,796,3,E
13293,Ayşe,Yılmaz,3.86,9522,837,2,E
13294,Murat,Yılmaz,2.85,6055,838,2,K
13295,Can,Öztürk,3.89,9619,834,4,K
13296,Murat,Öztürk,3.28,7545,835,4,K
13297,Can,Doğan,3.18,7225,839,2,E
13298,Ali,Çelik,1.91,3014,836,4,E
13299,Ahmet,Koç,2.48,4823,840,2,K
13300,Zeynep,Öztürk,1.11,392,837,4,K
13301,Zeynep,Şahin,2.48,4836,841,2,E
13302,Deniz,Şahin,2.32,4309,842,2,E
13303,Fatma,Çelik,1.58,1923,843,2,E
13304,Ahmet,Çelik,1.9,2946,797,3,E
13305,Deniz,Koç,3.59,8675,798,3,K
13306,Elif,Aydın,2.47,4800,829,1,K
13307,Murat,Doğan,3.56,8525,838,4,E
13308,Ayşe,Öztürk,1.43,1442,844,2,E
13309,Mehmet,Arslan,3.16,7155,799,3,K
13310,Mehmet,Yılmaz,2.84,6031,839,4,K
13311,Ayşe,Öztürk,1.72,2371,830,1,E
13312,Ahmet,Yılmaz,2.47,4784,831,1,E
13313,Ayşe,Şahin,3.33,7718,845,2,K
13314,Can,Koç,2.9,6231,846,2,E
13315,Ayşe,Aydın,1.25,881,800,3,E
13316,Ahmet,Arslan,1.5,1652,840,4,E
13317,Ayşe,Koç,1.47,1579,841,4,K
13318,Ayşe,Çelik,1.1,349,832,1,K
13319,Mehmet,Öztürk,2.32,4310,847,2,K
13320,Mehmet,Öztürk,3.61,8738,842,4,E
13321,Ahmet,Şahin,1.03,88,848,2,E
13322,Murat,Demir,2.9,6257,833,1,E
13323,Can,Doğan,2.9,6262,801,3,K
13324,Mehmet,Öztürk,3.59,8648,834,1,E
13325,Murat,Arslan,1.28,951,802,3,E
13326,Deniz,Demir,3.4,7983,803,3,K
13327,Ayşe,Arslan,3.54,8472,804,3,K
13328,Deniz,Arslan,3.27,7527,849,2,K
13329,Can,Aydın,1.82,2714,843,4,E
13330,Murat,Doğan,1.16,573,835,1,E
13331,Ali,Koç,1.65,2148,844,4,E
13332,Ahmet,Demir,3.42,8033,850,2,E
13333,Ayşe,Öztürk,2.47,4797,805,3,E
13334,Can,Çelik,2.0,3295,806,3,E
13335,Ayşe,Doğan,2.99,6568,807,3,K
13336,Zeynep,Arslan,1.91,3007,851,2,K
13337,Ahmet,Çelik,2.78,5838,845,4,E
13338,Murat,Doğan,1.91,3010,846,4,K
13339,Mehmet,Çelik,1.89,2938,808,3,K
13340,Deniz,Yılmaz,3.62,8766,836,1,K
13341,Ahmet,Demir,2.51,4898,809,3,E
13342,Ali,Arslan,3.43,8101,852,2,K
13343,Ali,Çelik,1.86,2835,837,1,K
13344,Murat,Öztürk,3.79,9327,853,2,K
13345,Can,Koç,3.64,8843,838,1,K
13346,Deniz,Arslan,3.37,7860,810,3,K
13347,Murat,Demir,1.74,2433,839,1,K
13348,Ahmet,Koç,3.53,8435,811,3,K
13349,Zeynep,Kaya,1.64,2118,812,3,K
13350,Ali,Doğan,3.57,8565,813,3,K
13351,Can,Arslan,1.41,1356,840,1,K
13352,Zeynep,Aydın,1.3,1024,814,3,K
13353,Mehmet,Demir,2.54,5029,815,3,E
13354,Zeynep,Doğan,1.67,2232,854,2,K
13355,Zeynep,Demir,2.17,3838,847,4,K
13356,Ali,Kaya,1.54,1790,816,3,K
13357,Ayşe,Aydın,2.11,3666,817,3,K
13358,Ali,Yılmaz,3.19,7227,818,3,K
13359,Ahmet,Arslan,2.76,5729,819,3,E
13360,Ayşe,Aydın,3.25,7447,855,2,E
13361,Ahmet,Kaya,1.0,4,820,3,K
13362,Murat,Arslan,1.92,3027,856,2,E
13363,Elif,Kaya,2.53,4962,821,3,K
13364,Elif,Arslan,2.51,4905,841,1,E
13365,Ali,Çelik,1.67,2216,842,1,K
13366,Ali,Demir,2.51,4918,822,3,E
13367,Elif,Aydın,3.01,6619,843,1,K
13368,Mehmet,Demir,3.81,9388,844,1,E
13369,Ahmet,Çelik,3.49,8299,845,1,K
13370,Fatma,Aydın,2.69,5534,846,1,K
13371,Ayşe,Doğan,2.51,4925,848,4,E
13372,Ali,Doğan,2.04,3428,857,2,E
13373,Ahmet,Şahin,3.35,7810,847,1,K
13374,Mehmet,Demir,3.77,9273,823,3,K
13375,Ayşe,Kaya,2.48,4821,849,4,K
13376,Ayşe,Kaya,2.34,4380,824,3,E
13377,Ahmet,Koç,1.01,24,858,2,K
13378,Deniz,Demir,1.07,242,850,4,E
13379,Deniz,Arslan,1.8,2636,859,2,E
13380,Elif,Yılmaz,1.46,1525,851,4,K
13381,Can,Doğan,1.13,450,852,4,K
13382,Mehmet,Demir,3.99,9982,848,1,E
13383,Can,Aydın,2.14,3749,849,1,E
13384,Murat,Arslan,2.43,4665,850,1,K
13385,Can,Koç,3.87,9555,860,2,K
13386,Deniz,Arslan,3.89,9623,825,3,K
13387,Can,Şahin,1.07,224,853,4,K
13388,Ayşe,Koç,3.08,6853,861,2,K
13389,Murat,Aydın,1.18,639,862,2,E
13390,Murat,Doğan,2.41,4586,851,1,K
13391,Deniz,Şahin,1.8,2654,863,2,E
13392,Ahmet,Doğan,2.88,6173,854,4,K
13393,Ayşe,Aydın,3.3,7629,852,1,E
13394,Can,Çelik,1.09,303,864,2,K
13395,Ali,Kaya,2.89,6203,855,4,E
13396,Mehmet,Öztürk,1.81,2674,826,3,K
13397,Zeynep,Yılmaz,3.66,8916,856,4,K
13398,Elif,Şahin,3.15,7116,865,2,E
13399,Fatma,Öztürk,3.59,8668,857,4,E
13400,Ayşe,Doğan,3.28,7557,866,2,E
13401,Fatma,Çelik,3.74,9154,827,3,E
13402,Mehmet,Kaya,1.95,3144,828,3,K
13403,Can,Şahin,2.85,6065,853,1,E
13404,Murat,Arslan,2.31,4276,854,1,E
13405,Deniz,Demir,3.2,7278,867,2,E
13406,Murat,Çelik,3.28,7555,868,2,E
13407,Fatma,Öztürk,2.69,5533,858,4,K
13408,Can,Aydın,2.61,5256,859,4,E
13409,Fatma,Demir,3.96,9842,860,4,E
13410,Ali,Kaya,1.95,3148,855,1,E
13411,Mehmet,Öztürk,3.9,9660,856,1,E
13412,Deniz,Aydın,1.33,1120,861,4,E
13413,Mehmet,Şahin,3.76,9223,829,3,E
13414,Ali,Yılmaz,2.2,3925,830,3,K
13415,Murat,Demir,1.55,1821,869,2,E
13416,Deniz,Doğan,2.96,6439,862,4,K
13417,Can,Kaya,1.24,843,831,3,E
13418,Murat,Yılmaz,3.39,7963,857,1,K
13419,Ayşe,Kaya,3.73,9152,858,1,E
13420,Fatma,Aydın,1.77,2527,870,2,K
13421,Mehmet,Öztürk,2.3,4262,859,1,E
13422,Mehmet,Çelik,3.07,6819,863,4,E
13423,Can,Çelik,3.77,9254,864,4,K
13424,Can,Doğan,1.26,911,832,3,K
13425,Deniz,Şahin,3.35,7792,865,4,E
13426,Murat,Çelik,3.96,9871,860,1,E
13427,Deniz,Şahin,1.73,2425,861,1,E
13428,Zeynep,Arslan,2.73,5664,833,3,K
13429,Can,Arslan,1.51,1700,871,2,E
13430,Fatma,Yılmaz,1.69,2297,834,3,K
13431,Murat,Şahin,1.67,2229,866,4,E
13432,Ali,Şahin,3.62,8770,872,2,E
13433,Ali,Yılmaz,1.04,152,835,3,K
13434,Ali,Arslan,2.98,6511,867,4,E
13435,Fatma,Arslan,3.73,9149,868,4,K
13436,Can,Şahin,3.49,8290,873,2,E
13437,Deniz,Aydın,1.59,1953,836,3,E
13438,Elif,Kaya,1.02,66,837,3,E
13439,Ali,Öztürk,2.03,3416,874,2,E
13440,Ali,Arslan,1.69,2293,862,1,E
13441,Fatma,Kaya,1.26,895,869,4,K
13442,Ayşe,Öztürk,3.97,9902,838,3,E
13443,Deniz,Öztürk,3.68,8964,875,2,K
13444,Ahmet,Aydın,3.31,7672,876,2,E
13445,Murat,Yılmaz,2.75,5706,877,2,K
13446,Deniz,Koç,3.37,7886,863,1,E
13447,Ayşe,Kaya,3.61,8733,864,1,K
13448,Elif,Doğan,1.18,642,870,4,E
13449,Ahmet,Şahin,3.36,7847,878,2,E
13450,Fatma,Yılmaz,1.82,2694,871,4,E
13451,Ahmet,Öztürk,2.96,6459,839,3,K
13452,Ali,Aydın,3.35,7829,872,4,E
13453,Fatma,Koç,3.0,6580,873,4,K
13454,Mehmet,Çelik,1.78,2565,840,3,K
13455,Murat,Aydın,2.4,4556,865,1,E
13456,Zeynep,Çelik,1.39,1306,879,2,E
13457,Ahmet,Koç,1.93,3059,841,3,E
13458,Ayşe,Öztürk,3.56,8534,866,1,K
13459,Mehmet,Koç,2.86,6129,880,2,E
13460,Ahmet,Arslan,3.2,7313,881,2,E
13461,Fatma,Doğan,3.29,7603,874,4,K
13462,Mehmet,Aydın,2.25,4090,875,4,K
13463,Mehmet,Yılmaz,2.7,5581,867,1,K
13464,Ahmet,Kaya,2.34,4367,876,4,K
13465,Deniz,Aydın,2.11,3643,877,4,E
13466,Elif,Demir,3.75,9217,868,1,E
13467,Ali,Şahin,2.65,5399,842,3,K
13468,Zeynep,Şahin,2.79,5870,869,1,E
13469,Mehmet,Aydın,3.17,7168,843,3,K
13470,Ahmet,Arslan,3.76,9231,882,2,K
13471,Deniz,Aydın,3.56,8551,883,2,K
13472,Ali,Öztürk,3.01,6604,878,4,K
13473,Murat,Çelik,3.43,8081,870,1,E
13474,Mehmet,Yılmaz,3.75,9203,879,4,K
13475,Can,Aydın,3.03,6690,884,2,E
13476,Ayşe,Doğan,3.65,8883,880,4,K
13477,Fatma,Aydın,3.54,8470,885,2,K
13478,Ali,Öztürk,2.27,4155,871,1,E
13479,Deniz,Şahin,3.07,6818,844,3,E
13480,Deniz,Çelik,2.67,5490,845,3,E
13481,Ali,Doğan,2.61,5269,886,2,E
13482,Zeynep,Öztürk,3.51,8363,887,2,E
13483,Ayşe,Doğan,3.97,9881,888,2,K
13484,Can,Kaya,3.83,9437,881,4,K
13485,Elif,Yılmaz,1.03,110,889,2,K
13486,Fatma,Aydın,1.22,766,890,2,K
13487,Elif,Arslan,3.58,8622,872,1,K
13488,Fatma,Koç,3.29,7606,891,2,K
13489,Murat,Kaya,2.86,6114,882,4,K
13490,Elif,Kaya,2.72,5621,873,1,E
13491,Fatma,Aydın,1.38,1287,883,4,E
13492,Ahmet,Şahin,2.92,6307,884,4,K
13493,Can,Koç,1.2,702,885,4,K
13494,Zeynep,Koç,3.04,6717,892,2,E
13495,Deniz,Aydın,1.87,2863,886,4,E
13496,Elif,Yılmaz,2.53,4976,887,4,K
13497,Zeynep,Doğan,3.46,8212,893,2,E
13498,Ayşe,Yılmaz,1.16,550,846,3,K
13499,Mehmet,Öztürk,2.89,6218,874,1,K
13500,Mehmet,Arslan,3.97,9923,875,1,E
13501,Fatma,Şahin,3.61,8728,894,2,E
13502,Elif,Arslan,1.88,2891,888,4,K
13503,Zeynep,Çelik,2.82,5959,847,3,K
13504,Mehmet,Şahin,3.92,9734,876,1,K
13505,Murat,Arslan,3.96,9863,848,3,K
13506,Ayşe,Öztürk,1.03,111,889,4,K
13507,Mehmet,Şahin,2.76,5730,895,2,K
13508,Can,Arslan,3.26,7480,896,2,E
13509,Ayşe,Arslan,2.34,4344,897,2,K
13510,Deniz,Aydın,1.37,1255,890,4,K
13511,Ali,Yılmaz,3.05,6735,877,1,K
13512,Ahmet,Aydın,2.06,3517,891,4,E
13513,Can,Koç,3.96,9843,898,2,K
13514,Zeynep,Öztürk,2.22,3990,892,4,K
13515,Fatma,Arslan,3.82,9420,878,1,E
13516,Ayşe,Arslan,1.31,1045,893,4,E
13517,Deniz,Koç,1.61,2026,894,4,E
13518,Murat,Arslan,1.36,1231,849,3,K
13519,Fatma,Demir,2.67,5478,899,2,K
13520,Fatma,Öztürk,3.94,9795,850,3,K
13521,Ayşe,Aydın,1.54,1788,851,3,K
13522,Can,Arslan,3.91,9673,900,2,K
13523,Deniz,Şahin,3.76,9232,852,3,E
13524,Elif,Arslan,3.39,7948,895,4,K
13525,Ahmet,Çelik,1.54,1760,879,1,E
13526,Ahmet,Kaya,2.76,5756,901,2,E
13527,Deniz,Öztürk,2.09,3580,853,3,K
13528,Murat,Arslan,3.97,9898,854,3,K
13529,Mehmet,Demir,2.67,5481,896,4,K
13530,Fatma,Kaya,2.12,3690,897,4,K
13531,Fatma,Şahin,2.32,4296,880,1,K
13532,Elif,Kaya,2.59,5176,881,1,E
13533,Deniz,Çelik,3.18,7206,855,3,E
13534,Murat,Demir,2.98,6515,882,1,E
13535,Ayşe,Şahin,1.51,1682,883,1,E
13536,Zeynep,Koç,1.97,3204,884,1,K
13537,Ahmet,Öztürk,1.26,905,856,3,E
13538,Ali,Yılmaz,3.93,9761,898,4,E
13539,Deniz,Çelik,2.22,4010,902,2,K
