13113,Ali,Öztürk,2.09,6362,1562,4,E
13114,Deniz,Doğan,1.03,9864,2466,4,K
13115,Zeynep,Koç,3.32,2222,559,3,K
13116,Murat,Kaya,2.28,5755,1423,2,E
13117,Deniz,Demir,3.58,1401,353,1,E
13118,Ahmet,Şahin,3.49,1673,421,3,E
13119,Ayşe,Arslan,3.24,2484,619,4,E
13120,Ali,Koç,2.45,5157,1302,3,E
13121,Fatma,Kaya,2.62,4562,1133,1,K
13122,Mehmet,Doğan,3.68,1057,265,2,K
13123,Ayşe,Şahin,2.25,5836,1462,1,K
13124,Elif,Aydın,2.05,6517,1635,1,K
13125,Mehmet,Öztürk,3.61,1302,315,2,E
13126,Deniz,Kaya,2.72,4221,1034,4,K
13127,Ali,Yılmaz,3.89,371,79,2,E
13128,Ahmet,Demir,1.95,6825,1729,3,K
13129,Elif,Demir,3.12,2902,718,4,E
13130,Ali,Demir,3.74,863,214,4,E
13131,Ayşe,Koç,3.54,1516,363,2,E
13132,Ali,Arslan,1.82,7268,1819,1,E
13133,Ahmet,Doğan,2.29,5689,1408,4,E
13134,Elif,Koç,2.23,5909,1454,4,K
13135,Can,Yılmaz,1.08,9701,2460,3,K
13136,Ali,Şahin,1.79,7339,1882,3,K
13137,Deniz,Demir,1.34,8856,2260,3,E
13138,Zeynep,Koç,3.79,714,167,2,E
13139,Mehmet,Demir,2.59,4658,1165,2,K
13140,Mehmet,Koç,1.19,9325,2319,4,K
13141,Murat,Kaya,1.78,7373,1892,3,K
13142,Deniz,Kaya,1.59,8054,2001,1,E
13143,Fatma,Öztürk,3.29,2339,569,4,E
13144,Ayşe,Arslan,1.98,6727,1700,3,E
13145,Zeynep,Öztürk,3.59,1383,329,2,K
13146,Ayşe,Arslan,1.4,8666,2111,2,E
13147,Ayşe,Öztürk,3.86,496,108,2,E
13148,Ali,Demir,1.26,9089,2254,4,K
13149,Zeynep,Aydın,1.74,7527,1925,3,K
13150,Ayşe,Çelik,2.04,6547,1651,3,K
13151,Can,Çelik,1.38,8723,2171,1,E
13152,Elif,Kaya,2.38,5404,1369,3,E
13153,Elif,Şahin,3.86,466,127,1,E
13154,Mehmet,Aydın,1.36,8797,2189,4,K
13155,Ali,Öztürk,2.81,3912,999,3,E
13156,Elif,Öztürk,3.06,3080,757,2,E
13157,Zeynep,Doğan,2.22,5928,1472,2,E
13158,Zeynep,Doğan,2.29,5705,1409,4,E
13159,Deniz,Aydın,3.35,2120,523,4,K
13160,Murat,Yılmaz,3.7,970,246,4,E
13161,Deniz,Doğan,2.75,4146,1011,4,K
13162,Ayşe,Koç,3.21,2572,621,2,E
13163,Ali,Koç,1.72,7615,1947,3,E
13164,Elif,Yılmaz,2.81,3921,992,1,K
13165,Ahmet,Öztürk,1.09,9667,2450,3,E
13166,Ahmet,Çelik,3.22,2552,636,3,K
13167,Mehmet,Koç,2.96,3438,847,2,K
13168,Zeynep,Arslan,1.41,8614,2204,3,E
13169,Can,Öztürk,3.21,2596,644,4,E
13170,Mehmet,Çelik,2.8,3967,986,2,K
13171,Ayşe,Arslan,3.81,638,165,1,E
13172,Can,Öztürk,1.83,7224,1838,3,E
13173,Zeynep,Demir,1.8,7316,1785,2,K
13174,Elif,Yılmaz,3.45,1838,466,1,K
13175,Zeynep,Öztürk,1.64,7885,1923,2,K
13176,Zeynep,Arslan,2.8,3978,987,2,K
13177,Fatma,Aydın,1.91,6949,1741,1,K
13178,Zeynep,Koç,2.41,5312,1314,4,E
13179,Zeynep,Arslan,3.45,1843,440,2,K
13180,Mehmet,Şahin,1.75,7496,1832,2,E
13181,Deniz,Demir,2.26,5815,1470,3,K
13182,Ali,Doğan,1.87,7107,1738,2,K
13183,Elif,Kaya,2.18,6080,1506,2,K
13184,Elif,Koç,2.31,5620,1427,3,K
13185,Fatma,Şahin,1.76,7448,1859,4,K
13186,Can,Koç,3.77,756,190,1,E
13187,Ali,Kaya,2.37,5422,1379,3,K
13188,Can,Arslan,1.66,7831,1904,2,K
13189,Mehmet,Demir,3.05,3103,765,2,K
13190,Elif,Şahin,2.55,4808,1207,3,E
13191,Fatma,Aydın,2.01,6635,1645,2,E
13192,Zeynep,Şahin,3.93,226,48,2,E
13193,Zeynep,Yılmaz,2.85,3808,974,3,E
13194,Fatma,Koç,3.78,733,184,2,K
13195,Can,Şahin,2.1,6342,1551,4,K
13196,Ayşe,Çelik,2.15,6155,1514,4,E
13197,Can,Arslan,1.37,8735,2232,3,K
13198,Mehmet,Demir,3.52,1586,394,4,E
13199,Mehmet,Doğan,2.47,5104,1283,3,E
13200,Murat,Şahin,3.2,2642,633,2,E
13201,Can,Şahin,1.89,7021,1733,4,K
13202,Mehmet,Demir,1.92,6906,1707,4,E
13203,Murat,Aydın,1.22,9207,2262,2,K
13204,Deniz,Kaya,1.35,8803,2203,1,K
13205,Murat,Demir,1.37,8741,2183,1,E
13206,Ahmet,Arslan,2.64,4488,1117,1,E
13207,Can,Koç,2.92,3580,879,4,E
13208,Mehmet,Arslan,1.18,9347,2327,4,K
13209,Fatma,Şahin,3.85,519,118,4,K
13210,Zeynep,Arslan,1.62,7963,2035,3,E
13211,Deniz,Çelik,2.92,3586,880,4,E
13212,Mehmet,Öztürk,1.59,8044,2015,4,K
13213,Deniz,Koç,2.85,3804,934,2,E
13214,Can,Koç,3.15,2812,716,1,E
13215,Deniz,Yılmaz,3.79,724,167,4,E
13216,Zeynep,Demir,3.38,2060,498,4,K
13217,Fatma,Çelik,2.51,4973,1237,1,K
13218,Mehmet,Koç,1.08,9707,2415,1,K
13219,Ahmet,Koç,3.14,2849,695,4,E
13220,Mehmet,Doğan,1.12,9556,2427,3,K
13221,Ayşe,Aydın,3.3,2270,591,1,E
13222,Ayşe,Aydın,2.87,3754,914,4,K
13223,Fatma,Kaya,1.03,9872,2467,4,E
13224,Deniz,Koç,2.64,4481,1117,2,K
13225,Zeynep,Arslan,3.92,269,56,2,E
13226,Ahmet,Doğan,2.38,5408,1370,3,K
13227,Elif,Aydın,2.16,6119,1509,4,K
13228,Mehmet,Şahin,3.16,2761,668,2,E
13229,Ahmet,Yılmaz,3.98,57,19,4,E
13230,Can,Aydın,2.2,6014,1525,3,K
13231,Ahmet,Yılmaz,3.33,2186,538,4,E
13232,Ayşe,Kaya,2.26,5799,1452,1,K
13233,Ali,Aydın,3.14,2836,714,3,K
13234,Zeynep,Demir,2.64,4482,1114,4,E
13235,Zeynep,Yılmaz,2.5,4990,1236,4,K
13236,Ahmet,Yılmaz,3.06,3083,776,3,E
13237,Mehmet,Arslan,2.34,5549,1405,3,E
13238,Ahmet,Yılmaz,1.12,9551,2380,1,E
13239,Deniz,Yılmaz,2.28,5736,1417,4,E
13240,Mehmet,Şahin,1.92,6909,1758,3,K
13241,Deniz,Arslan,1.72,7596,1861,2,E
13242,Mehmet,Arslan,3.81,645,153,2,E
13243,Ali,Demir,1.5,8328,2038,2,E
13244,Ali,Aydın,2.45,5161,1287,1,K
13245,Zeynep,Aydın,2.1,6333,1584,1,E
13246,Ayşe,Doğan,1.08,9695,2416,1,K
13247,Ahmet,Arslan,3.16,2782,706,1,E
13248,Can,Koç,1.37,8731,2184,1,K
13249,Ayşe,Arslan,1.77,7430,1809,2,E
13250,Mehmet,Koç,3.37,2100,535,1,K
13251,Murat,Demir,2.81,3948,993,1,E
13252,Deniz,Yılmaz,3.68,1085,267,4,K
13253,Mehmet,Koç,3.75,851,206,2,K
13254,Ayşe,Arslan,1.38,8725,2172,1,E
13255,Elif,Yılmaz,3.16,2788,707,1,E
13256,Murat,Öztürk,2.73,4202,1052,1,E
13257,Fatma,Yılmaz,2.6,4640,1145,4,K
13258,Deniz,Arslan,3.75,832,211,1,K
13259,Deniz,Demir,2.81,3920,1000,3,E
13260,Zeynep,Kaya,1.81,7273,1809,4,K
13261,Mehmet,Öztürk,2.21,5973,1491,1,K
13262,Murat,Doğan,1.49,8366,2046,2,E
13263,Deniz,Arslan,2.2,6024,1488,2,K
13264,Murat,Demir,1.87,7083,1754,4,K
13265,Ahmet,Arslan,3.22,2544,637,3,K
13266,Deniz,Koç,1.47,8427,2108,4,E
13267,Ali,Öztürk,1.69,7704,1920,1,K
13268,Ahmet,Yılmaz,1.09,9659,2402,1,K
13269,Fatma,Doğan,1.02,9933,2511,3,E
13270,Ahmet,Öztürk,3.32,2216,576,1,K
13271,Can,Çelik,3.55,1460,374,1,K
13272,Mehmet,Koç,2.39,5384,1339,1,E
13273,Fatma,Doğan,2.34,5560,1373,2,E
13274,Can,Kaya,1.34,8838,2161,2,K
13275,Ali,Şahin,2.56,4762,1175,4,K
13276,Zeynep,Koç,2.59,4656,1154,4,K
13277,Ali,Öztürk,2.28,5730,1453,3,K
13278,Elif,Aydın,2.37,5431,1344,4,K
13279,Mehmet,Kaya,1.06,9773,2414,2,E
13280,Deniz,Koç,2.03,6562,1620,4,E
13281,Ayşe,Kaya,3.39,2017,515,1,K
13282,Murat,Şahin,3.06,3090,756,4,E
13283,Murat,Doğan,1.94,6847,1734,3,K
13284,Elif,Demir,3.4,1989,493,3,K
13285,Ahmet,Yılmaz,1.22,9216,2343,3,E
13286,Ali,Doğan,2.54,4856,1195,4,E
13287,Elif,Koç,1.62,7952,1976,4,E
13288,Ali,Kaya,1.5,8346,2073,1,K
13289,Deniz,Çelik,3.04,3172,772,2,E
13290,Ali,Doğan,1.1,9631,2370,2,E
13291,Murat,Demir,2.51,4948,1242,3,E
13292,Murat,Çelik,3.74,856,217,2,E
13293,Ayşe,Demir,2.95,3486,867,1,K
13294,Ali,Çelik,2.63,4518,1122,2,K
13295,Can,Çelik,3.18,2718,677,4,K
13296,Ali,Aydın,2.25,5827,1446,2,K
13297,Elif,Kaya,1.92,6905,1709,2,K
13298,Can,Arslan,3.84,540,128,2,E
13299,Zeynep,Öztürk,1.94,6845,1735,3,K
13300,Ali,Arslan,3.66,1124,285,2,K
13301,Fatma,Yılmaz,2.05,6493,1599,4,K
13302,Ali,Şahin,3.07,3041,770,1,K
13303,Zeynep,Çelik,2.42,5282,1310,2,E
13304,Zeynep,Çelik,2.41,5291,1315,4,E
13305,Can,Yılmaz,2.7,4282,1090,3,K
13306,Ayşe,Çelik,3.19,2684,668,4,E
13307,Zeynep,Arslan,2.12,6264,1561,2,K
13308,Ayşe,Çelik,2.3,5680,1401,2,K
13309,Murat,Yılmaz,3.9,339,71,2,K
13310,Deniz,Arslan,3.42,1906,463,2,K
13311,Fatma,Arslan,1.94,6870,1690,4,E
13312,Mehmet,Doğan,1.13,9525,2370,1,E
13313,Ayşe,Yılmaz,2.78,4036,1015,1,K
13314,Ayşe,Aydın,1.24,9134,2248,2,E
13315,Can,Şahin,3.18,2727,683,3,K
13316,Ali,Çelik,3.96,114,31,3,K
13317,Elif,Demir,2.82,3899,965,2,E
13318,Mehmet,Aydın,1.49,8380,2085,1,E
13319,Zeynep,Çelik,2.54,4853,1207,2,E
13320,Fatma,Kaya,3.96,115,31,1,K
13321,Zeynep,Doğan,1.97,6751,1711,3,K
13322,Elif,Aydın,2.63,4528,1133,3,E
13323,Ahmet,Demir,1.17,9389,2336,1,E
13324,Elif,Arslan,3.24,2493,620,3,K
13325,Mehmet,Arslan,3.63,1253,309,4,K
13326,Fatma,Şahin,2.35,5531,1365,4,K
13327,Can,Şahin,2.99,3348,838,1,E
13328,Ahmet,Yılmaz,1.98,6731,1701,3,E
13329,Elif,Çelik,1.28,9011,2250,1,K
13330,Elif,Şahin,2.72,4235,1073,3,E
13331,Murat,Doğan,3.13,2896,728,1,K
13332,Murat,Arslan,3.2,2628,658,4,K
13333,Murat,Kaya,3.03,3182,784,4,K
13334,Mehmet,Şahin,1.36,8770,2242,3,K
13335,Ayşe,Arslan,3.33,2180,548,3,K
13336,Ahmet,Doğan,2.93,3535,885,1,E
13337,Can,Çelik,2.48,5056,1262,2,E
13338,Can,Yılmaz,1.78,7388,1800,2,E
13339,Can,Öztürk,2.12,6273,1567,1,K
13340,Mehmet,Arslan,1.22,9220,2344,3,K
13341,Zeynep,Şahin,3.97,93,28,4,E
13342,Ayşe,Doğan,2.15,6169,1536,1,K
13343,Elif,Çelik,2.55,4799,1186,4,E
13344,Can,Yılmaz,1.38,8702,2173,1,E
13345,Mehmet,Demir,1.01,9963,2473,1,K
13346,Ayşe,Aydın,1.62,7942,1942,2,K
13347,Elif,Demir,2.21,5968,1516,3,K
13348,Zeynep,Kaya,3.97,94,18,2,E
13349,Elif,Şahin,1.96,6779,1678,2,E
13350,Murat,Aydın,2.2,6007,1482,4,K
13351,Can,Doğan,3.31,2264,549,4,K
13352,Fatma,Aydın,3.83,583,133,4,E
13353,Mehmet,Yılmaz,1.52,8271,2115,3,E
13354,Ayşe,Kaya,1.65,7849,1915,2,E
13355,Murat,Kaya,1.73,7576,1849,2,E
13356,Ahmet,Yılmaz,1.76,7464,1903,3,E
13357,Ali,Çelik,2.88,3723,907,4,K
13358,Zeynep,Çelik,2.23,5914,1490,3,E
13359,Zeynep,Kaya,3.98,58,17,1,K
13360,Can,Yılmaz,3.24,2500,642,1,K
13361,Zeynep,Koç,2.14,6208,1576,3,E
13362,Elif,Arslan,3.04,3144,775,4,E
13363,Zeynep,Arslan,2.15,6170,1565,3,E
13364,Deniz,Şahin,1.1,9625,2371,2,E
13365,Ahmet,Şahin,3.84,532,139,3,K
13366,Deniz,Demir,3.81,631,154,2,K
13367,Ahmet,Öztürk,1.12,9552,2385,4,K
13368,Fatma,Arslan,2.38,5410,1337,4,E
13369,Ahmet,Doğan,2.18,6077,1539,3,E
13370,Fatma,Şahin,3.56,1440,354,3,K
13371,Deniz,Öztürk,3.37,2078,520,3,E
13372,Deniz,Şahin,2.25,5832,1476,3,K
13373,Murat,Yılmaz,1.08,9696,2419,4,E
13374,Zeynep,Öztürk,1.77,7413,1847,4,K
13375,Elif,Kaya,2.26,5792,1453,1,E
13376,Ali,Çelik,2.93,3548,886,1,K
13377,Ahmet,Şahin,1.75,7491,1873,1,E
13378,Elif,Demir,2.35,5512,1366,4,K
13379,Deniz,Yılmaz,3.4,1985,508,1,K
13380,Ahmet,Koç,1.25,9117,2241,2,E
13381,Ayşe,Doğan,3.03,3201,810,1,E
13382,Ahmet,Arslan,3.24,2501,620,4,E
13383,Ahmet,Yılmaz,1.58,8075,1973,2,K
13384,Ayşe,Öztürk,1.32,8911,2208,4,E
13385,Ahmet,Kaya,1.81,7283,1780,2,K
13386,Ali,Koç,1.57,8112,2016,1,K
13387,Can,Şahin,3.58,1404,354,1,K
13388,Ayşe,Demir,3.37,2098,536,1,E
13389,Fatma,Şahin,2.95,3492,856,2,E
13390,Mehmet,Aydın,3.69,1042,255,4,E
13391,Ali,Öztürk,3.81,650,158,3,K
13392,Can,Kaya,2.78,4052,1009,2,E
13393,Can,Çelik,1.42,8597,2193,3,K
13394,Deniz,Aydın,1.76,7478,1904,3,K
13395,Elif,Aydın,2.97,3424,862,3,E
13396,Can,Aydın,3.29,2335,601,1,E
13397,Murat,Kaya,1.78,7380,1893,3,K
13398,Ayşe,Aydın,3.91,288,85,1,K
13399,Mehmet,Arslan,2.44,5198,1290,1,E
13400,Elif,Arslan,2.89,3694,933,3,K
13401,Ayşe,Aydın,2.1,6350,1552,4,E
13402,Can,Çelik,3.32,2213,533,2,E
13403,Mehmet,Şahin,2.37,5451,1350,1,E
13404,Mehmet,Arslan,1.38,8699,2131,2,E
13405,Ayşe,Koç,1.21,9272,2274,2,K
13406,Elif,Demir,3.11,2924,740,1,K
13407,Ayşe,Öztürk,2.16,6124,1523,2,E
13408,Murat,Doğan,3.76,799,193,3,K
13409,Fatma,Çelik,2.9,3653,895,4,K
13410,Deniz,Aydın,3.47,1748,434,4,E
13411,Mehmet,Demir,3.27,2382,611,1,K
13412,Deniz,Doğan,3.68,1064,268,4,K
13413,Fatma,Aydın,1.96,6774,1718,3,E
13414,Zeynep,Arslan,2.48,5069,1255,4,K
13415,Ayşe,Koç,2.06,6487,1590,4,K
13416,Ayşe,Şahin,3.66,1132,284,4,K
13417,Elif,Doğan,3.29,2325,570,4,K
13418,Ahmet,Çelik,2.59,4647,1161,1,E
13419,Can,Doğan,2.69,4311,1093,3,K
13420,Elif,Kaya,1.81,7296,1859,3,K
13421,Can,Çelik,3.9,325,79,4,E
13422,Mehmet,Demir,3.77,767,185,3,K
13423,Murat,Demir,3.96,116,32,1,E
13424,Fatma,Şahin,1.57,8131,2083,3,K
13425,Zeynep,Yılmaz,2.09,6356,1585,2,K
13426,Deniz,Aydın,1.83,7230,1765,2,E
13427,Ayşe,Demir,3.46,1804,440,4,K
13428,Elif,Arslan,1.56,8149,2028,1,K
13429,Ali,Aydın,2.43,5230,1301,1,K
13430,Ahmet,Kaya,2.95,3483,868,1,E
13431,Deniz,Koç,2.92,3595,904,3,E
13432,Zeynep,Aydın,2.11,6308,1596,3,K
13433,Ali,Yılmaz,2.09,6388,1591,1,E
13434,Fatma,Çelik,1.28,9021,2214,2,K
13435,Fatma,Doğan,3.74,878,218,2,E
13436,Fatma,Öztürk,2.08,6417,1605,1,E
13437,Can,Demir,3.22,2556,636,4,E
13438,Deniz,Aydın,3.84,533,129,2,E
13439,Zeynep,Arslan,1.9,6977,1781,3,E
13440,Ayşe,Koç,3.76,792,203,1,K
13441,Ahmet,Yılmaz,3.98,59,18,1,K
13442,Murat,Demir,3.2,2661,656,3,K
13443,Can,Doğan,1.69,7699,1921,1,E
13444,Fatma,Şahin,1.95,6809,1730,3,K
13445,Zeynep,Koç,3.37,2077,521,3,E
13446,Ali,Aydın,2.36,5462,1365,1,E
13447,Fatma,Yılmaz,3.03,3186,786,2,K
13448,Zeynep,Arslan,2.38,5400,1338,4,E
13449,Ali,Öztürk,3.78,737,179,4,K
13450,Fatma,Koç,1.13,9541,2343,2,K
13451,Can,Koç,1.42,8604,2136,4,E
13452,Elif,Aydın,1.4,8663,2213,3,K
13453,Elif,Şahin,1.51,8305,2125,3,E
13454,Mehmet,Öztürk,3.73,902,225,4,E
13455,Ayşe,Çelik,3.92,257,65,3,E
13456,Fatma,Arslan,3.36,2117,517,4,E
13457,Ahmet,Öztürk,2.98,3377,830,4,E
13458,Ahmet,Öztürk,2.75,4147,1050,3,K
13459,Zeynep,Yılmaz,3.94,184,46,3,E
13460,Deniz,Öztürk,3.59,1361,330,2,E
13461,Can,Arslan,1.24,9157,2285,1,K
13462,Can,Çelik,3.8,656,160,4,E
13463,Zeynep,Çelik,1.08,9684,2417,1,K
13464,Elif,Koç,3.92,258,71,1,K
13465,Fatma,Aydın,1.93,6889,1749,3,K
13466,Can,Kaya,2.87,3730,942,1,K
13467,Mehmet,Yılmaz,3.53,1535,388,1,E
13468,Zeynep,Şahin,3.66,1121,269,3,K
13469,Ayşe,Arslan,3.21,2575,645,4,K
13470,Murat,Doğan,1.35,8816,2204,1,K
13471,Ali,Aydın,3.31,2242,563,3,E
13472,Can,Koç,3.54,1497,382,1,K
13473,Elif,Demir,2.24,5844,1447,4,E
13474,Fatma,Arslan,3.95,149,44,1,E
13475,Fatma,Şahin,1.77,7415,1855,1,E
13476,Mehmet,Öztürk,2.94,3502,890,3,E
13477,Deniz,Yılmaz,2.64,4478,1127,3,E
13478,Can,Çelik,1.03,9878,2468,4,E
13479,Ahmet,Koç,1.64,7881,1968,1,K
13480,Mehmet,Kaya,2.31,5622,1428,3,K
13481,Deniz,Demir,2.34,5543,1389,1,E
13482,Murat,Doğan,2.05,6499,1600,4,K
13483,Ayşe,Şahin,1.23,9170,2275,4,E
13484,Deniz,Doğan,2.64,4486,1115,4,E
13485,Can,Çelik,3.95,150,45,1,K
13486,Mehmet,Kaya,3.28,2357,589,3,E
13487,Ali,Arslan,2.17,6096,1514,2,K
13488,Ahmet,Şahin,1.79,7331,1840,1,K
13489,Elif,Koç,1.28,9020,2290,3,E
13490,Ahmet,Çelik,1.02,9907,2453,2,K
13491,Can,Demir,1.52,8270,2116,3,E
13492,Ayşe,Aydın,3.76,815,194,3,K
13493,Ali,Kaya,1.91,6962,1742,1,K
13494,Zeynep,Kaya,2.37,5457,1380,3,K
13495,Elif,Doğan,3.96,117,32,3,K
13496,Ali,Yılmaz,2.82,3905,966,2,K
13497,Murat,Doğan,2.59,4670,1162,1,K
13498,Ali,Koç,1.35,8808,2194,4,E
13499,Ali,Yılmaz,3.18,2720,656,2,K
13500,Elif,Doğan,2.16,6139,1528,1,K
13501,Ali,Kaya,2.55,4814,1198,1,K
13502,Ali,Demir,2.44,5184,1292,2,E
13503,Can,Doğan,2.71,4269,1080,3,K
13504,Mehmet,Yılmaz,1.06,9777,2435,4,E
13505,Ali,Çelik,1.62,7951,1943,2,E
13506,Zeynep,Arslan,1.06,9782,2476,3,K
13507,Mehmet,Aydın,1.6,8018,2058,3,K
13508,Ali,Demir,3.92,259,72,1,K
13509,Zeynep,Kaya,1.59,8069,1967,2,E
13510,Ayşe,Şahin,2.22,5948,1465,4,E
13511,Fatma,Arslan,2.93,3541,887,1,E
13512,Mehmet,Koç,3.37,2083,508,4,E
13513,Can,Demir,3.82,611,153,3,K
13514,Fatma,Arslan,1.57,8116,2017,1,E
13515,Fatma,Arslan,2.0,6662,1645,4,K
13516,Mehmet,Aydın,3.57,1429,355,4,E
13517,Mehmet,Arslan,1.22,9218,2345,3,K
13518,Mehmet,Çelik,1.66,7833,1905,2,E
13519,Can,Şahin,3.9,326,85,3,E
13520,Zeynep,Öztürk,1.44,8513,2122,4,E
13521,Mehmet,Doğan,1.81,7274,1810,4,K
13522,Ahmet,Demir,3.21,2619,642,3,E
13523,Murat,Şahin,3.14,2857,696,4,K
13524,Fatma,Aydın,2.72,4247,1048,2,K
13525,Ayşe,Öztürk,2.51,4978,1224,4,K
13526,Mehmet,Aydın,3.83,593,144,3,E
13527,Zeynep,Doğan,3.55,1464,375,1,E
